ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/01/31,13.75,13.8,13.3,13.4,-0.15,3287
 96/02/01,13.55,13.6,13.05,13.05,-0.35,3351
 96/02/02,13.2,13.4,13.2,13.25,0.2,2222
 96/02/05,13.6,13.6,13.25,13.25,0,1534
 96/02/06,13.25,13.4,13.15,13.35,0.1,2194
 96/02/07,13.35,13.5,13.2,13.3,-0.05,1878
 96/02/08,13.3,13.45,13.2,13.35,0.05,1750
 96/02/09,13.35,13.35,13.15,13.25,-0.1,1736
 96/02/12,13.05,13.2,13,13.1,-0.15,2002
 96/02/13,13.1,13.25,13,13.05,-0.05,1489
 96/02/14,13.25,13.25,13.05,13.15,0.1,2192
 96/02/26,13.5,13.95,13.3,13.75,0.6,4247
 96/02/27,13.75,13.75,13.5,13.5,-0.25,2591
 96/03/01,13,13.3,13,13,-0.5,3496
 96/03/02,12.9,13.1,12.85,12.95,-0.05,2381
 96/03/03,13,13.15,12.85,12.9,-0.05,1535
 96/03/05,12.75,12.85,12,12,-0.9,4098
 96/03/06,12,12.75,11.9,12.75,0.75,3160
 96/03/07,12.75,12.8,12.25,12.25,-0.5,3796
 96/03/08,12.45,12.8,12.45,12.5,0.25,2937
 96/03/09,12.5,12.7,12.3,12.35,-0.15,2447
 96/03/12,12.75,13.2,12.55,13.2,0.85,5827
 96/03/13,13.3,13.5,13.05,13.5,0.3,6466
 96/03/14,13.2,13.35,13.05,13.15,-0.35,3054
 96/03/15,13.25,13.45,13.25,13.25,0.1,3325
 96/03/16,13.25,13.25,13.05,13.05,-0.2,2334
 96/03/19,13.05,13.4,13.05,13.25,0.2,2573
 96/03/20,13.5,13.75,13.35,13.6,0.35,5972
 96/03/21,13.75,14.55,13.7,14.2,0.6,17508
 96/03/22,14.5,14.85,14.3,14.3,0.1,12593
 96/03/23,14.3,14.4,13.8,13.95,-0.35,6190
 96/03/26,14,14.3,13.95,14.1,0.15,4090
 96/03/27,14.1,14.25,13.8,13.85,-0.25,4093
 96/03/28,13.8,13.9,13.6,13.6,-0.25,3236
 96/03/29,13.5,13.95,13.45,13.9,0.3,3614
 96/03/30,14,14.1,13.7,13.7,-0.2,3098
 96/04/02,13.8,13.9,13.6,13.6,-0.1,3128
 96/04/03,13.6,14.1,13.5,13.7,0.1,4028
 96/04/04,13.9,14,13.8,13.85,0.15,3668
 96/04/09,13.95,14.55,13.95,14.05,0.2,6474
 96/04/10,14.1,14.2,13.85,14,-0.05,3663
 96/04/11,14.1,14.2,14,14,0,3386
 96/04/12,14,14.2,13.9,14,0,3205
 96/04/13,14,14.05,13.7,13.7,-0.3,3639
 96/04/14,13.7,13.95,13.7,13.8,0.1,2582
 96/04/16,13.85,14,13.7,13.7,-0.1,2685
 96/04/17,13.8,13.9,13.4,13.4,-0.3,2920
 96/04/18,13.4,13.75,13.3,13.55,0.15,1815
 96/04/19,13.55,13.65,13.4,13.4,-0.15,1936
 96/04/20,13.4,13.5,13.3,13.35,-0.05,1932
 96/04/23,13.5,13.7,13.4,13.4,0.05,2004
 96/04/24,13.4,13.55,13.4,13.4,0,1660
 96/04/25,13.5,13.55,13.25,13.3,-0.1,1813
 96/04/26,13.5,13.5,13.3,13.35,0.05,2571
 96/04/27,13.4,13.9,13.3,13.6,0.25,2668
 96/04/30,13.9,14.25,13.65,14,0.4,8480
 96/05/02,14,14.1,13.65,13.7,-0.3,3858
 96/05/03,13.8,13.85,13.1,13.35,-0.35,3066
 96/05/04,13.5,13.75,13.4,13.75,0.4,2435
 96/05/07,13.75,13.85,13.55,13.85,0.1,2509
 96/05/08,13.9,14.5,13.8,14.1,0.25,8708
 96/05/09,14.1,14.15,13.7,13.85,-0.25,3271
 96/05/10,13.9,13.95,13.75,13.75,-0.1,1840
 96/05/11,13.55,13.7,13.55,13.6,-0.15,1952
