ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 95/12/15,685,685,651,651,-19,5088
 95/12/18,651,665,651,662,11,2661
 95/12/19,670,677,650,650,-12,3856
 95/12/20,658,658,640,656,6,3073
 95/12/21,660,661,651,653,-3,2304
 95/12/22,658,658,648,650,-3,1596
 95/12/25,650,653,640,645,-5,1586
 95/12/26,643,651,642,642,-3,1930
 95/12/27,644,663,644,648,6,2577
 95/12/28,653,657,642,643,-5,2623
 95/12/29,648,650,642,645,2,1951
 96/01/02,660,675,655,664,19,4363
 96/01/03,672,673,654,670,6,4287
 96/01/04,672,678,667,670,0,4246
 96/01/05,678,690,675,676,6,4708
 96/01/08,662,663,629,630,-46,6346
 96/01/09,631,640,605,615,-15,6501
 96/01/10,602,609,590,590,-25,9065
 96/01/11,578,578,549,549,-41,12025
 96/01/12,535,545,516,517,-32,16241
 96/01/15,521,532,521,525,8,5979
 96/01/16,530,534,505,513,-12,5992
 96/01/17,513,542,513,539,26,6125
 96/01/18,540,542,524,530,-9,5883
 96/01/19,530,543,529,530,0,4304
 96/01/22,510,510,493,493,-37,9552
 96/01/23,473,478,464,470.5,-22.5,12101
 96/01/24,478,492,475,487,16.5,6882
 96/01/25,492,507,488,488.5,1.5,6731
 96/01/26,488,498,476,488,-0.5,4215
 96/01/29,491,496,486,486,-2,3056
 96/01/30,483,483,475,477,-9,3424
 96/01/31,475,492.5,475,487.5,10.5,5345
 96/02/01,495,502,494,501,13.5,4758
 96/02/02,510,512,495,495,-6,4960
 96/02/05,495,495,484.5,485,-10,3468
 96/02/06,486,486,474,478,-7,5363
 96/02/07,482.5,494.5,479.5,492,14,4908
 96/02/08,492,493,477,479,-13,3998
 96/02/09,479,485,476,476.5,-2.5,3364
 96/02/12,479.5,487.5,478,481,4.5,2585
 96/02/13,491,510,488,504,23,7457
 96/02/14,511,511,501,501,-3,4757
 96/02/26,512,512,481,484,-17,5139
 96/02/27,482,491,482,484.5,0.5,2716
 96/03/01,474,482,471,471,-13.5,4515
 96/03/02,471,478.5,450,452.5,-18.5,7364
 96/03/03,452.5,462.5,448,461,8.5,4039
 96/03/05,458,458,430.5,432,-29,5973
 96/03/06,433,436,425,431,-1,4824
 96/03/07,431,443,425,436.5,5.5,5052
 96/03/08,444.5,461,443.5,456.5,20,5272
 96/03/09,456.5,458,442,445,-11.5,4152
 96/03/12,446,447,436.5,441.5,-3.5,2671
 96/03/13,445,463,445,456.5,15,4681
 96/03/14,446,450.5,445,450,-6.5,3847
 96/03/15,455,481.5,453,481.5,31.5,7082
 96/03/16,487,498,485.5,487,5.5,7703
 96/03/19,494,503,487,495.5,8.5,5270
 96/03/20,503,507,487,487,-8.5,5268
 96/03/21,493,493,486,489,2,2661
 96/03/22,498,498,488,488.5,-0.5,2568
 96/03/23,488.5,496,483.5,490.5,2,2468
 96/03/26,493,497.5,489,495,4.5,2236
 96/03/27,495,517,493,505,10,8039
 96/03/28,515,517,505,505,0,4234
 96/03/29,503,509,499,506,1,2655
 96/03/30,508,517,508,510,4,3233
 96/04/02,513,515,495,495,-15,3485
 96/04/03,495,507,487,507,12,3281
 96/04/04,513,513,500,506,-1,3301
 96/04/09,516,523,512,518,12,5034
 96/04/10,520,526,518,522,4,4952
 96/04/11,524,526,518,521,-1,2688
 96/04/12,520,522,518,518,-3,1749
 96/04/13,522,523,508,508,-10,2310
 96/04/14,510,514,508,513,5,1062
 96/04/16,515,517,503,503,-10,1310
 96/04/17,508,509,488,488,-15,2623
 96/04/18,490,496,489,495,7,1125
 96/04/19,495,503,494.5,495,0,2212
 96/04/20,500,503,497.5,503,8,1258
 96/04/23,509,510,495.5,497.5,-5.5,2409
 96/04/24,495.5,498,489.5,490.5,-7,2375
 96/04/25,491,497.5,491,495.5,5,1918
 96/04/26,500,508,497.5,507,11.5,2733
 96/04/27,512,515,501,501,-6,2470
 96/04/30,505,505,499,500,-1,1821
 96/05/02,509,524,505,523,23,4919
 96/05/03,530,559,530,559,36,10573
 96/05/04,573,585,563,576,17,8671
 96/05/07,576,579,566,576,0,4429
 96/05/08,582,589,578,578,2,4254
 96/05/09,570,573,538,539,-39,8382
 96/05/10,542,553,542,551,12,3564
 96/05/11,546,558,543,554,3,2811
 96/05/14,559,560,543,543,-11,2503
 96/05/15,543,548,536,536,-7,2346
 96/05/16,536,542,534,539,3,1993
 96/05/17,546,555,543,545,6,2934
 96/05/18,548,558,544,556,11,2935
 96/05/21,561,572,561,571,15,3977
 96/05/22,579,585,572,575,4,4282
 96/05/23,588,594,581,582,7,4881
 96/05/24,583,587,575,587,5,3930
 96/05/25,584,585,579,580,-7,2341
 96/05/28,589,596,583,584,4,3663
 96/05/29,589,595,584,593,9,3117
 96/05/30,590,598,586,595,2,3132
 96/05/31,601,618,601,616,21,5856
 96/06/01,629,629,614,614,-2,3721
 96/06/04,630,637,625,631,17,3922
 96/06/05,631,631,619,627,-4,2927
 96/06/06,640,643,607,609,-18,5690
 96/06/07,600,627,598,627,18,4643
 96/06/08,625,630,619,629,2,3103
 96/06/11,627,646,616,636,7,4753
 96/06/12,646,650,634,637,1,3409
 96/06/13,646,646,629,629,-8,2640
 96/06/14,636,640,614,625,-4,3325
 96/06/15,635,638,627,628,3,2367
 96/06/20,634,639,611,615,-13,3475
 96/06/21,621,631,611,617,2,4847
 96/06/22,621,659,620,656,39,6924
 96/06/23,649,663,649,650,-6,2777
 96/06/25,654,657,642,643,-7,3923
 96/06/26,638,639,613,616,-27,7588
 96/06/27,616,622,597,602,-14,6233
 96/06/28,610,610,594,595,-7,4026
 96/06/29,598,604,585,587,-8,5820
 96/07/02,588,590,555,558,-29,8734
 96/07/03,558,569,545,561,3,6684
 96/07/04,568,579,566,576,15,5464
 96/07/05,580,582,565,572,-4,4227
 96/07/06,572,603,568,594,22,5974
 96/07/09,610,618,604,608,14,5168
 96/07/10,616,623,611,616,8,4961
 96/07/11,616,625,602,603,-13,4004
 96/07/12,609,614,603,603,0,3210
 96/07/13,615,622,596,599,-4,3640
 96/07/16,605,605,581,585,-14,3289
 96/07/17,587,596,583,596,11,2604
 96/07/18,596,601,577,580,-16,3623
 96/07/19,576,585,573,579,-1,2485
 96/07/20,585,592,584,588,9,2437
 96/07/23,593,595,582,583,-5,3036
 96/07/24,588,623,585,623,40,7894
 96/07/25,638,653,630,635,12,9722
 96/07/26,644,649,620,622,-13,8210
 96/07/27,604,620,603,603,-19,5671
 96/07/30,608,625,603,620,17,4987
 96/07/31,626,626,598,601,-19,6788
 96/08/01,601,609,575,575,-26,5099
 96/08/02,592,592,559,578,3,4686
 96/08/03,588,591,575,577,-1,2614
 96/08/06,570,587,570,584,7,2658
 96/08/07,597,607,596,597,13,3678
 96/08/08,605,605,598,599,2,2497
 96/08/09,603,603,584,587,-12,2725
 96/08/10,575,582,570,574,-13,3327
 96/08/13,582,584,564,566,-8,5382
 96/08/14,432,435.5,421,433,X0.00,6956
 96/08/15,425,430,415,420,-13,4571
 96/08/16,412,425,399,399,-21,6802
 96/08/17,408,410,390,400,1,5490
 96/08/20,423,423,413,418,18,3607
 96/08/21,416.5,416.5,400,402,-16,3641
 96/08/22,399,409,398,403.5,1.5,3267
 96/08/23,417.5,422.5,413.5,417,13.5,3634
 96/08/24,417,431,413.5,420,3,3883
 96/08/27,430,433,424,429,9,3371
 96/08/28,428.5,429,420.5,422,-7,2590
 96/08/29,410,415,409,412,-10,3025
 96/08/30,420,426,417,418.5,6.5,2167
 96/08/31,426,447.5,425,447.5,29,7013
 96/09/03,459,478.5,459,478.5,31,8028
 96/09/04,495,498,480,483,4.5,7925
 96/09/05,490,497.5,476.5,477,-6,6469
 96/09/06,477,494,477,489,12,7718
 96/09/07,489,489,468,471,-18,9100
 96/09/10,460,464,451.5,457.5,-13.5,6423
 96/09/11,458,464.5,442,448,-9.5,7058
 96/09/12,455,457.5,440,456.5,8.5,6018
 96/09/13,465.5,468.5,451.5,451.5,-5,5063
 96/09/14,460,467,458,463.5,12,4549
 96/09/17,467,467,445,450,-13.5,4672
 96/09/19,472,472,460,462.5,12.5,7740
 96/09/20,468,477,463.5,466,3.5,5770
 96/09/21,469,473,462,472.5,6.5,4012
 96/09/26,477,477.5,460,464,-8.5,5674
 96/09/27,470,479,469,473.5,9.5,6021
 96/09/28,477.5,488,477,478.5,5,5771
 96/09/29,481,483,475,481,2.5,2769
 96/10/01,486,504,484,495,14,8571
 96/10/02,510,529,509,529,34,11094
 96/10/03,543,560,543,558,29,15139
 96/10/04,565,586,554,580,22,13692
 96/10/05,583,606,583,595,15,12216
 96/10/08,608,614,588,590,-5,7915
 96/10/09,585,591,567,591,1,9312
 96/10/11,595,606,590,598,7,7024
 96/10/12,598,602,580,581,-17,4803
 96/10/15,588,590,575,590,9,3868
